vx,vy,omega,timestamp
-0.3623748900804799,0.9320324238132277,6.123233995736766e-17,2025-11-21T20:38:47.599828
-0.00512462672167988,0.013180599415937898,0.9999,2025-11-21T20:42:32.767650
0.021964955691848337,-0.010837468406185706,0.9997,2025-11-21T20:42:32.769083
-0.03035864255849141,-0.008837580098966232,0.9995,2025-11-21T20:42:32.770230
0.01942248709413184,0.031973066713694355,0.9993,2025-11-21T20:42:32.771332
0.008249749052317241,-0.04160687011268469,0.9991,2025-11-21T20:42:32.772431
-0.03779452584900823,0.027755428583407397,0.9989,2025-11-21T20:42:32.773524
0.050675518889182106,0.005504705742551848,0.9987,2025-11-21T20:42:32.774654
-0.03614212970796704,-0.041127806410898915,0.9985,2025-11-21T20:42:32.775780
-0.0012043563574208448,0.05827228780273183,0.9983,2025-11-21T20:42:32.776865
0.04255014251766053,-0.04456316159931658,0.9981,2025-11-21T20:42:32.777954
-0.06462859629207911,0.004328341635712509,0.9979,2025-11-21T20:42:32.779054
0.05292996902554352,0.04234534660331571,0.9977,2025-11-21T20:42:32.780146
-0.010868312745639559,-0.06982571000758146,0.9975,2025-11-21T20:42:32.781232
-0.0406865735924347,0.06113356467037946,0.9973,2025-11-21T20:42:32.782383
0.0738858724445009,-0.018233701026258195,0.9971,2025-11-21T20:42:32.783522
-0.06905934595387504,-0.03769876306224098,0.9969,2025-11-21T20:42:32.784591
0.02626410984359748,0.076806943267672,0.9967,2025-11-21T20:42:32.785661
0.03348517057463148,-0.07659303722655036,0.9965,2025-11-21T20:42:32.786733
-0.07857818440057808,0.03481061528196275,0.9963,2025-11-21T20:42:32.787812
0.0836236748071334,0.02814020276669722,0.9961,2025-11-21T20:42:32.788886
-0.04373086569777487,-0.07918839173340472,0.9959,2025-11-21T20:42:32.789953
-0.021756126769110058,0.09004543824095897,0.9957,2025-11-21T20:42:32.791041
0.07863046094665505,-0.05288667706820362,0.9955,2025-11-21T20:42:32.792112
-0.0957589693582673,-0.014426703970155469,0.9953,2025-11-21T20:42:32.793174
0.062142970810898084,0.07690410378384173,0.9951,2025-11-21T20:42:32.794262
0.006249133454862204,-0.10067243083914935,0.9949,2025-11-21T20:42:32.795366
-0.07401751304795944,0.0713674839278722,0.9947,2025-11-21T20:42:32.796457
0.1047024085105609,-0.0026750050630837286,0.9945,2025-11-21T20:42:32.797545
-0.08043094494385494,-0.0699883782883891,0.9943,2025-11-21T20:42:32.798627
0.01223943870887401,0.1077747008350835,0.9941,2025-11-21T20:42:32.799707
0.06484446810428904,-0.08920753867399228,0.9939,2025-11-21T20:42:32.800786
-0.10982501250393319,0.02233330760346224,0.9937,2025-11-21T20:42:32.801852
0.0975755509758787,0.05862390171042524,0.9935,2025-11-21T20:42:32.802924
-0.032841561353449025,-0.11079955707433005,0.9933,2025-11-21T20:42:32.804002
-0.05137518313764131,0.10541812252916406,0.9931,2025-11-21T20:42:32.805084
0.11065556821807203,-0.04364556360428403,0.9929,2025-11-21T20:42:32.806170
-0.11262406281447258,-0.04315704432837914,0.9927,2025-11-21T20:42:32.807251
0.05462384894220683,0.10936171691565048,0.9925,2025-11-21T20:42:32.808317
0.034038128005583625,-0.11908868897538333,0.9923,2025-11-21T20:42:32.809385
-0.1068984312551499,0.06565299227901211,0.9921,2025-11-21T20:42:32.810563
0.12471466285851471,0.02409653228344295,0.9919,2025-11-21T20:42:32.811666
-0.07660856061046652,-0.1032581156190274,0.9917,2025-11-21T20:42:32.812764
-0.013419233775758306,0.12941280525848844,0.9915,2025-11-21T20:42:32.813852
0.09844526658610153,-0.0873661232217127,0.9913,2025-11-21T20:42:32.814943
-0.13310287038897262,-0.002101402916243597,0.9911,2025-11-21T20:42:32.816034
0.09780230044685971,0.09247648364477412,0.9909,2025-11-21T20:42:32.817112
-0.009754376534159464,-0.1357142665250407,0.9907,2025-11-21T20:42:32.818203
-0.0853803737012269,0.10779583380928387,0.9905,2025-11-21T20:42:32.819300
0.1371867110160564,-0.022038972766377066,0.9903,2025-11-21T20:42:32.820365
-0.117228662275734,-0.07719734931357387,0.9901,2025-11-21T20:42:32.821448
0.03463764543028369,0.13747080969808081,0.9899,2025-11-21T20:42:32.822544
0.0679793215545979,-0.12598699076085806,0.9897,2025-11-21T20:42:32.823640
-0.13652855229410707,0.04743104899193337,0.9895,2025-11-21T20:42:32.825159
0.13396233811422248,0.057789289379354965,0.9893,2025-11-21T20:42:32.826365
-0.060296289579409905,-0.13433371677637745,0.9891,2025-11-21T20:42:32.827495
-0.0467008283338412,0.1410525527345503,0.9889,2025-11-21T20:42:32.828618
0.13087217693948203,-0.07310802488865954,0.9887,2025-11-21T20:42:32.829719
-0.1471627847667852,-0.034797482375665635,0.9885,2025-11-21T20:42:32.830832
0.08573959662355937,0.12614210863478303,0.9883,2025-11-21T20:42:32.831927
0.022172063477976806,-0.152206404599572,0.9881,2025-11-21T20:42:32.833030
-0.12015409127021864,0.09806418485373733,0.9879,2025-11-21T20:42:32.834119
0.15610585812878672,0.00892586454496575,0.9877,2025-11-21T20:42:32.835215
-0.10995597361484223,-0.11293110229875573,0.9875,2025-11-21T20:42:32.836336
0.004832208025250373,0.15879345000849623,0.9873,2025-11-21T20:42:32.837438
0.10450840351149616,-0.1212913170654781,0.9871,2025-11-21T20:42:32.838532
-0.16021204688821963,0.018986575043617504,0.9869,2025-11-21T20:42:32.839630
0.1319498955657148,0.09493331902023079,0.9867,2025-11-21T20:42:32.840751
-0.033415990724512325,-0.16031569344234275,0.9865,2025-11-21T20:42:32.841854
-0.08426490585955002,0.14181585116086728,0.9863,2025-11-21T20:42:32.842960
0.1590701348373376,-0.047994605976414584,0.9861,2025-11-21T20:42:32.844045
-0.15077889214723955,-0.07257351915713542,0.9859,2025-11-21T20:42:32.845146
0.06259307984715072,0.15645324015579917,0.9857,2025-11-21T20:42:32.846233
0.05994027480996593,-0.15873535666544386,0.9855,2025-11-21T20:42:32.847313
-0.15245532220134128,0.07707972971206699,0.9853,2025-11-21T20:42:32.848432
0.16558922561366637,0.04645641355793995,0.9851,2025-11-21T20:42:32.849533
-0.09132171040530515,-0.1470793500415663,0.9849,2025-11-21T20:42:32.850642
-0.03222257126003198,0.17125307559688416,0.9847,2025-11-21T20:42:32.851728
0.14034105160312227,-0.10518621219023763,0.9845,2025-11-21T20:42:32.852814
-0.17564896312686706,-0.017347961046087764,0.9843,2025-11-21T20:42:32.853901
0.11854166724836321,0.13226890460716145,0.9841,2025-11-21T20:42:32.854997
0.0019494738329224731,-0.17870923185939433,0.9839,2025-11-21T20:42:32.856095
-0.12290401511974047,0.13125895423721215,0.9837,2025-11-21T20:42:32.857186
0.18037723529542748,-0.013849295548074009,0.9835,2025-11-21T20:42:32.858267
-0.14321259043024437,-0.11229988398150365,0.9833,2025-11-21T20:42:32.859364
0.02991908866992543,0.18060796807771576,0.9831,2025-11-21T20:42:32.860522
0.10052206236893958,-0.15428190100298553,0.9829,2025-11-21T20:42:32.861656
-0.1793685997782283,0.046126081706532616,0.9827,2025-11-21T20:42:32.862746
0.1643521551722152,0.08764769871621288,0.9825,2025-11-21T20:42:32.863853
-0.062333032385240614,-0.17663890588899334,0.9823,2025-11-21T20:42:32.864951
-0.07376498018583078,0.1733156591257237,0.9821,2025-11-21T20:42:32.866051
0.17241159159304303,-0.07840046609780928,0.9819,2025-11-21T20:42:32.867154
-0.18107279599852813,-0.05897247280956926,0.9817,2025-11-21T20:42:32.868310
0.09418789117900446,0.16669250479626233,0.9815,2025-11-21T20:42:32.869438
0.04337836532158335,-0.18753300355411406,0.9813,2025-11-21T20:42:32.870538
-0.15950073583778426,0.10955503305282428,0.9811,2025-11-21T20:42:32.871630
0.1926156807137977,0.02709962256490572,0.9809,2025-11-21T20:42:32.872706
-0.12436307672545581,-0.15086860225831736,0.9807000000000001,2025-11-21T20:42:32.873797
-0.010261055164628195,0.19625101463918188,0.9805,2025-11-21T20:42:32.874919
0.1408415179851926,-0.13847590697167061,0.9803,2025-11-21T20:42:32.875994
-0.1983807207077239,0.0070056870815148695,0.9801,2025-11-21T20:42:32.877061
0.15176133552114332,0.129477747280523,0.9799,2025-11-21T20:42:32.878163
-0.024563189948116803,-0.19895868842443826,0.9797,2025-11-21T20:42:32.879278
-0.11684804478844249,0.16409230460054508,0.9795,2025-11-21T20:42:32.880367
0.19795152707790398,-0.042269408885456924,0.9793,2025-11-21T20:42:32.881451
-0.17534805632904008,-0.10303518399861206,0.9791,2025-11-21T20:42:32.882563
0.05997885314695136,0.19533900576990879,0.9789,2025-11-21T20:42:32.883660
0.08813337740948583,-0.1854152576957924,0.9787,2025-11-21T20:42:32.884736
-0.19111438331842953,0.07754381012573666,0.9785,2025-11-21T20:42:32.885968
0.1941890711679721,0.07224759261678122,0.9783,2025-11-21T20:42:32.887080
-0.0948155996862723,-0.18528462444610083,0.9781,2025-11-21T20:42:32.888183
-0.055492769463810154,0.20157416138294224,0.9779,2025-11-21T20:42:32.889317
0.17787049961318796,-0.11164584796289953,0.9777,2025-11-21T20:42:32.890414
-0.2074856288671739,-0.037992944260655866,0.9775,2025-11-21T20:42:32.891504
0.12788776987014777,0.16890656682805505,0.9773,2025-11-21T20:42:32.892591
0.01988028790417523,-0.21184986229131036,0.9771,2025-11-21T20:42:32.893686
-0.15844103475996554,0.14339744943405167,0.9769,2025-11-21T20:42:32.894773
0.21460530141280187,0.0012940655008265708,0.9767,2025-11-21T20:42:32.895843
-0.15803510700762508,-0.14653550748227687,0.9765,2025-11-21T20:42:32.896932
0.017620474195636653,0.21570310356858802,0.9763,2025-11-21T20:42:32.898040
0.13326461217818866,-0.17166634248156226,0.9761,2025-11-21T20:42:32.899148
-0.2151077073550292,0.03671327057704247,0.9759,2025-11-21T20:42:32.900227
0.18416334373950966,0.11871551214008724,0.9757,2025-11-21T20:42:32.901315
-0.055830674678112355,-0.21279728796435993,0.9755,2025-11-21T20:42:32.902406
-0.10298730837645896,0.1954060498382075,0.9753000000000001,2025-11-21T20:42:32.903490
0.2087640995295998,-0.07481671435979674,0.9751,2025-11-21T20:42:32.904557
-0.20528325871235545,-0.08619033410096615,0.9749,2025-11-21T20:42:32.905645
0.09351439074776154,0.20301470075606579,0.9747,2025-11-21T20:42:32.906773
0.06844534730770305,-0.21369366961126351,0.9745,2025-11-21T20:42:32.907875
-0.1955700610794785,0.11176699517017166,0.9742999999999999,2025-11-21T20:42:32.908964
0.22054685096615784,0.049882627526138014,0.9741,2025-11-21T20:42:32.910076
-0.1294194356012454,-0.18646554558055792,0.9739,2025-11-21T20:42:32.911266
-0.030640983693509094,0.2257641249585374,0.9737,2025-11-21T20:42:32.912367
0.1757507778957808,-0.1463195614708705,0.9735,2025-11-21T20:42:32.913469
-0.2292793607083812,-0.010866680871172417,0.9733,2025-11-21T20:42:32.914570
0.16231947564695784,0.16348938138514296,0.9731,2025-11-21T20:42:32.915677
-0.009287705739391658,-0.23103966871967785,0.9729,2025-11-21T20:42:32.916770
-0.1497585998416622,0.17727682243729684,0.9727,2025-11-21T20:42:32.917866
