vx,vy,omega,obj_val,timestamp
-0.0074733935843439665,-0.6525602335327625,0.7577,4.852026986115929,2025-11-21T20:42:19.840999
0.01418654497331886,0.6688077840020404,0.7433000000000002,4.744041486992331,2025-11-21T20:42:19.925698
0.013534876233250066,-0.6725806993404959,0.7399,4.557251107306508,2025-11-21T20:42:19.950816
0.04918852517888816,0.6792033561391801,0.7323,4.828312524972167,2025-11-21T20:42:19.995753
-0.02119594808701519,-0.6842919857668162,0.7289,4.641645970479138,2025-11-21T20:42:20.017811
-0.0071329415190599255,0.6881852011960775,0.7255000000000001,4.4541634434665855,2025-11-21T20:42:20.038761
0.08523975807472704,0.6873576169966853,0.7213,4.917840269276438,2025-11-21T20:42:20.064212
-0.05705562598740265,-0.6938041838611134,0.7179000000000001,4.731683099275345,2025-11-21T20:42:20.086150
0.028482469721006373,0.699055433366047,0.7145,4.544406340669892,2025-11-21T20:42:20.106899
0.00042740420867467003,-0.7030907532642158,0.7111000000000001,4.356290827916186,2025-11-21T20:42:20.130163
-0.029620696375287567,0.7058918644850946,0.7077,4.167619746410088,2025-11-21T20:42:20.151924
-0.09389197624169313,-0.7010539827983501,0.7069,4.826436606145593,2025-11-21T20:42:20.160422
0.06515580686734954,0.7077022472985829,0.7035,4.639758559028034,2025-11-21T20:42:20.181178
-0.036028456706142,-0.7131352889230582,0.7001,4.451932281920613,2025-11-21T20:42:20.204884
0.006562843537095205,0.7173325861026443,0.6967,4.2632389757035485,2025-11-21T20:42:20.226028
-0.13155107647170675,-0.7059869009260266,0.6959,4.925004751531382,2025-11-21T20:42:20.234592
0.0231871275727038,-0.7202759659428649,0.6933,4.073962951543456,2025-11-21T20:42:20.251208
0.10273587675444605,0.7140651858391469,0.6925,4.739327780047319,2025-11-21T20:42:20.257807
-0.05316666896763485,0.7219496487365902,0.6899,3.884390341603083,2025-11-21T20:42:20.277025
-0.07347387836475383,-0.7209318824951781,0.6891,4.55219023351398,2025-11-21T20:42:20.282797
0.043817516597567864,0.7265641989798437,0.6857000000000001,4.36387087004024,2025-11-21T20:42:20.303211
-0.013820312595355246,-0.7309416590671014,0.6823,4.174652005352242,2025-11-21T20:42:20.328192
0.14106965901716886,0.7180926829489211,0.6815000000000001,4.842242679880161,2025-11-21T20:42:20.334694
-0.016463229626717615,0.7340461511855082,0.6789000000000001,3.9848185454235985,2025-11-21T20:42:20.354180
-0.11175838289154588,-0.7264230543240398,0.6780999999999999,4.656201513730831,2025-11-21T20:42:20.362489
0.046977728290582346,-0.7358619728214363,0.6755,3.794657656944466,2025-11-21T20:42:20.378841
0.08199559962245699,0.7335234363280793,0.6747000000000001,4.468661426034768,2025-11-21T20:42:20.385614
-0.05183433986246929,-0.7393710240542444,0.6713,4.2799023306017565,2025-11-21T20:42:20.409104
0.1800026654209694,0.7197421694199573,0.6705,4.947652018080446,2025-11-21T20:42:20.415910
0.021328717352324902,0.7439453446430757,0.6678999999999999,4.090207131542171,2025-11-21T20:42:20.433323
-0.15072962875087517,-0.7295602572897069,0.6671,4.763121109657443,2025-11-21T20:42:20.442499
0.009466174479687292,-0.7472283061693529,0.6645,3.8998616914919095,2025-11-21T20:42:20.459227
0.12094711498400146,0.7381558814891654,0.6637000000000001,4.576772933215728,2025-11-21T20:42:20.465955
-0.04049436804190542,0.7492042419506757,0.6611,3.709153887852774,2025-11-21T20:42:20.486165
-0.09070755285985041,-0.7455038898987566,0.6603,4.388884276491203,2025-11-21T20:42:20.494371
0.07169912903483079,-0.7498599501877979,0.6577,3.518373324604394,2025-11-21T20:42:20.511820
0.06006455416509158,0.7515814256173106,0.6569,4.199735696075835,2025-11-21T20:42:20.518139
-0.19023380190141162,-0.730303971380503,0.6561,4.872122108105448,2025-11-21T20:42:20.524812
-0.029072812248872402,-0.7563679802767578,0.6535,4.009611036464032,2025-11-21T20:42:20.540776
0.16052022380587969,0.7404160774519354,0.6527000000000001,4.6873833742004445,2025-11-21T20:42:20.547573
-0.0022120017993588915,0.7598454428685084,0.6501,3.818796896501209,2025-11-21T20:42:20.566705
-0.13029030501777494,-0.7492889605608608,0.6493,4.500782123368981,2025-11-21T20:42:20.572936
0.033733345106806645,-0.7619981439793047,0.6467,3.6275820488517247,2025-11-21T20:42:20.590191
0.09959703934760115,0.7568973640812818,0.6458999999999999,4.312595677374672,2025-11-21T20:42:20.596834
-0.2301160299314828,-0.728623773128885,0.6451000000000001,4.982395854568796,2025-11-21T20:42:20.603416
-0.06543391090236932,0.7628128953446061,0.6433000000000001,3.4362569595361885,2025-11-21T20:42:20.615490
-0.06849460379265401,-0.7632183431045714,0.6425000000000001,4.123105411122569,2025-11-21T20:42:20.624009
0.20056164201610488,0.7402676122537065,0.6416999999999999,4.7996873605111245,2025-11-21T20:42:20.630742
0.03703825660352356,0.7682313177342951,0.6391,3.9325959461250335,2025-11-21T20:42:20.648520
-0.17043112164402083,-0.7506839166887492,0.6383,4.614794430600581,2025-11-21T20:42:20.655392
-0.005284233027686284,-0.771918121876478,0.6356999999999999,3.7413546837175025,2025-11-21T20:42:20.671820
0.13977672495351487,0.759845021804624,0.6349000000000001,4.42799085740779,2025-11-21T20:42:20.677941
-0.026710361081278902,0.774263047426976,0.6323,3.54967124589531,2025-11-21T20:42:20.694704
-0.10865199242192174,-0.7677255333403643,0.6315000000000001,4.239554815994799,2025-11-21T20:42:20.702148
0.2409170748440055,0.7376831793179289,0.6307,4.912895827959304,2025-11-21T20:42:20.708858
0.05888765757610068,-0.7752528837645172,0.6289000000000001,3.3578369823696894,2025-11-21T20:42:20.721211
0.07711164901843302,0.774302385109111,0.6281,4.049768357636207,2025-11-21T20:42:20.727901
-0.2109771356008799,-0.7496554930457376,0.6273,4.7301345174001455,2025-11-21T20:42:20.734601
-0.0911891360648578,0.7748769524664836,0.6255,3.1661443686631734,2025-11-21T20:42:20.746408
-0.04521150184533854,-0.7795548922948844,0.6247,3.858916837790523,2025-11-21T20:42:20.752093
0.18045239250750988,0.7603852471203761,0.6239,4.545137815464193,2025-11-21T20:42:20.758850
0.013008335432949691,0.7834648002362735,0.6213,3.667288449565108,2025-11-21T20:42:20.777503
-0.14939562610640603,-0.7698445926940547,0.6205,4.358180246475098,2025-11-21T20:42:20.784091
0.019440195084055718,-0.7860163285931749,0.6179000000000001,3.4751736379572034,2025-11-21T20:42:20.800830
0.11786090416842493,0.7780079673554773,0.6171,4.169540507633691,2025-11-21T20:42:20.807739
-0.2517745378697567,-0.7461795307300183,0.6163000000000001,4.8460311426095535,2025-11-21T20:42:20.814500
-0.05207567272660996,0.7871962108077445,0.6145,3.2828645897863984,2025-11-21T20:42:20.826133
-0.08590348141081817,-0.7848521528807201,0.6137,3.9795013326322497,2025-11-21T20:42:20.834821
0.22147150421430864,0.7584879450729929,0.6129,4.6632668314934165,2025-11-21T20:42:20.841516
