vx,vy,omega,obj_val,timestamp
-0.09070755285985041,-0.7455038898987566,0.6603,4.315501698382688,2025-11-23T14:09:04.809693
0.21937932806961433,0.718980153005439,0.6595,4.121496857605698,2025-11-23T14:09:04.822744
0.06006455416509158,0.7515814256173106,0.6569,4.3093722301511335,2025-11-23T14:09:04.844278
-0.19023380190141162,-0.730303971380503,0.6561,4.0727087110377695,2025-11-23T14:09:04.852142
-0.029072812248872402,-0.7563679802767578,0.6535,4.31367575493256,2025-11-23T14:09:04.874612
0.16052022380587969,0.7404160774519354,0.6527000000000001,4.034408070873674,2025-11-23T14:09:04.886276
-0.0022120017993588915,0.7598454428685084,0.6501,4.328384656232695,2025-11-23T14:09:04.905469
-0.13029030501777494,-0.7492889605608608,0.6493,4.006647533794475,2025-11-23T14:09:04.913172
0.033733345106806645,-0.7619981439793047,0.6467,4.353450958271942,2025-11-23T14:09:04.936139
0.09959703934760115,0.7568973640812818,0.6458999999999999,3.989459525664157,2025-11-23T14:09:04.948454
-0.2301160299314828,-0.728623773128885,0.6451000000000001,3.80275149748478,2025-11-23T14:09:04.956530
-0.06543391090236932,0.7628128953446061,0.6433000000000001,4.38880626774677,2025-11-23T14:09:04.972367
-0.06849460379265401,-0.7632183431045714,0.6425000000000001,3.982856097476994,2025-11-23T14:09:04.980060
0.20056164201610488,0.7402676122537065,0.6416999999999999,3.7527682632256076,2025-11-23T14:09:04.991015
0.09725573811840345,-0.7622790246379894,0.6399,4.434361905935158,2025-11-23T14:09:05.008610
0.03703825660352356,0.7682313177342951,0.6391,3.986828893752084,2025-11-23T14:09:05.021955
-0.17043112164402083,-0.7506839166887492,0.6383,3.7134155534251305,2025-11-23T14:09:05.030314
-0.005284233027686284,-0.771918121876478,0.6356999999999999,4.001349023245348,2025-11-23T14:09:05.053295
0.13977672495351487,0.759845021804624,0.6349000000000001,3.684745512880759,2025-11-23T14:09:05.063573
-0.026710361081278902,0.774263047426976,0.6323,4.02636710788373,2025-11-23T14:09:05.082382
-0.10865199242192174,-0.7677255333403643,0.6315000000000001,3.6667899353069173,2025-11-23T14:09:05.090470
0.2409170748440055,0.7376831793179289,0.6307,3.487819215342932,2025-11-23T14:09:05.101246
0.05888765757610068,-0.7752528837645172,0.6289000000000001,4.061813230029393,2025-11-23T14:09:05.117633
0.07711164901843302,0.774302385109111,0.6281,3.6595601735306817,2025-11-23T14:09:05.129701
