vx,vy,omega,obj_val,timestamp
-0.011936815476486213,0.7972736433849299,0.6034999999999999,5.0068578959361485,2025-11-23T14:09:19.551764
0.004213474479489623,-0.8080491548370128,0.5891,4.801734599527005,2025-11-23T14:09:19.636663
-0.037711529654863685,0.8096501408207686,0.5857,5.039235571677507,2025-11-23T14:09:19.658448
0.0037172111558155855,0.8183557248172846,0.5747,4.5977618554419655,2025-11-23T14:09:19.726600
0.030186072036064226,-0.8201860222260763,0.5712999999999999,4.837744100060785,2025-11-23T14:09:19.751513
-0.06423247340065609,0.8205874599095663,0.5679000000000002,5.078359469048502,2025-11-23T14:09:19.775762
-0.0118431909465707,-0.8282050765530257,0.5603,4.3949170740651065,2025-11-23T14:09:19.823966
-0.02244844337080256,0.8302761332172738,0.5569,4.637238580943255,2025-11-23T14:09:19.847946
0.05688951010095329,-0.8309039256379004,0.5535,4.8802499742851175,2025-11-23T14:09:19.871663
-0.09141833902066865,0.8300799222308066,0.5501,5.123462083740722,2025-11-23T14:09:19.893717
0.020152921000229435,0.8376079332093019,0.5459,4.1931773173727445,2025-11-23T14:09:19.920476
0.014510523104586176,-0.839930470169544,0.5425,4.437702034143266,2025-11-23T14:09:19.943882
-0.04933026535771145,0.8407958818403773,0.5390999999999999,4.6829776084133545,2025-11-23T14:09:19.968135
0.0842441548429999,-0.8401954727173842,0.5357,4.928513192865563,2025-11-23T14:09:19.990163
-0.1191896074594464,0.8381232292889055,0.5323,5.1738166419140725,2025-11-23T14:09:20.012751
-0.02863531225186712,-0.846574136678081,0.5315000000000001,3.9925195874396504,2025-11-23T14:09:20.019935
-0.00638371015204109,0.8491581938865661,0.5281,4.2391167664425655,2025-11-23T14:09:20.044231
0.041566412742765645,-0.8502718055608444,0.5246999999999998,4.486529838724319,2025-11-23T14:09:20.065408
-0.07685017902058451,0.8499060889207137,0.5212999999999999,4.734266341980977,2025-11-23T14:09:20.087588
0.11217195497431598,-0.8480548582003643,0.5179,4.981832365647902,2025-11-23T14:09:20.109151
0.037279685375128775,0.8551127499098183,0.5171000000000001,3.7929209673600526,2025-11-23T14:09:20.115945
-0.1474683661503885,0.8447146447084571,0.5145,5.228733466468053,2025-11-23T14:09:20.135713
-0.0019210291400886146,-0.8579677264600591,0.5137,4.041464771727474,2025-11-23T14:09:20.142886
-0.033609172756636004,0.8593394751241297,0.5102999999999999,4.290893276341439,2025-11-23T14:09:20.164126
0.06924785377061156,-0.8592189038587106,0.5068999999999999,4.540712418516078,2025-11-23T14:09:20.185978
-0.10493150464343573,0.857599632307095,0.5035,4.790426608065373,2025-11-23T14:09:20.207480
-0.04607573128814441,-0.863232145477833,0.5027,3.594358785200796,2025-11-23T14:09:20.214426
0.14059629091315123,-0.8544780119941441,0.5001000000000001,5.039539625145945,2025-11-23T14:09:20.233678
0.010393119020642019,0.8663668351668494,0.4993,3.844727928597743,2025-11-23T14:09:20.240646
-0.17617817129217395,0.8498531414074701,0.4967,5.2875555256080915,2025-11-23T14:09:20.259390
0.025469357044501064,-0.8680060494326867,0.4959000000000001,4.0960540444482385,2025-11-23T14:09:20.265632
-0.06144819619594209,0.8681404662750521,0.49250000000000005,4.34784151289953,2025-11-23T14:09:20.287153
0.09747944897403023,-0.8667634896716172,0.48909999999999987,4.599593136663354,2025-11-23T14:09:20.309666
0.055013476459451684,0.8709400825589814,0.4883,3.396810713577777,2025-11-23T14:09:20.316838
-0.1334988351238917,0.8638712699358417,0.48569999999999997,4.850810985189267,2025-11-23T14:09:20.336686
-0.019022337418819927,-0.8743627054484453,0.48489999999999994,3.648888146479509,2025-11-23T14:09:20.343574
0.16944186239758863,-0.8594627189513439,0.4823,5.100997300461645,2025-11-23T14:09:20.362585
-0.01715740726950898,0.8762781369952055,0.48150000000000015,3.901997971755809,2025-11-23T14:09:20.369590
0.05346183888974053,-0.8766768057742417,0.4781,4.1556431244875895,2025-11-23T14:09:20.392047
-0.08982658316951662,0.8755518802196075,0.47470000000000007,4.409324860592968,2025-11-23T14:09:20.413791
-0.06408325225861626,-0.878243774119668,0.47390000000000004,3.2002548552983656,2025-11-23T14:09:20.420577
0.12618692862960043,-0.8728992891754627,0.47130000000000005,4.662543601320936,2025-11-23T14:09:20.440353
0.027798783364432148,0.8819620046484188,0.4705,3.4539274236352493,2025-11-23T14:09:20.447377
-0.16247794583479877,0.8687177373101715,0.4679,4.914799839840267,2025-11-23T14:09:20.465991
0.008683429422686555,-0.8841618562534019,0.4671,3.7087107281901117,2025-11-23T14:09:20.472648
0.19863460731145782,-0.863008715354731,0.4644999999999999,5.165595045334348,2025-11-23T14:09:20.490124
