vx,vy,omega,timestamp
-0.0036237036036602306,0.009320207733350627,0.99995,2025-11-02T17:30:58.437113
0.015532151628464627,-0.007663534810409011,0.99985,2025-11-02T17:30:58.438890
-0.02146814398941105,-0.006249503472265545,0.99975,2025-11-02T17:30:58.440582
0.013734974404983991,0.022610351127179726,0.99965,2025-11-02T17:30:58.442192
0.005834110020006605,-0.02942381111063554,0.99955,2025-11-02T17:30:58.443797
-0.02672844194412097,0.019628751647515843,0.99945,2025-11-02T17:30:58.445414
0.03583882922336073,0.0038930476363466175,0.99935,2025-11-02T17:30:58.447031
-0.025561139964451883,-0.029087207217568304,0.99925,2025-11-02T17:30:58.448672
-0.0008517896488100051,0.04121349238288615,0.99915,2025-11-02T17:30:58.450261
0.030094646039563754,-0.031518403826231146,0.99905,2025-11-02T17:30:58.451879
-0.04571132579958756,0.003061403868154619,0.99895,2025-11-02T17:30:58.453507
0.037437911167397045,0.029951298927125954,0.99885,2025-11-02T17:30:58.455101
-0.00768746185267483,-0.049389679390168306,0.99875,2025-11-02T17:30:58.456723
-0.028779473365319067,0.0432425648269713,0.99865,2025-11-02T17:30:58.458315
0.05226416438477224,-0.012897853354779939,0.99855,2025-11-02T17:30:58.459929
-0.04885128005612327,-0.02666739463986528,0.99845,2025-11-02T17:30:58.461525
0.018579202004967755,0.05433314598712909,0.99835,2025-11-02T17:30:58.463105
0.02368796601561318,-0.054183187115960735,0.99825,2025-11-02T17:30:58.464724
-0.05558890667514108,0.024626224937299917,0.99815,2025-11-02T17:30:58.466339
0.059159743092437565,0.019907845117862456,0.99805,2025-11-02T17:30:58.467915
-0.03093826788677817,-0.056023397613550206,0.99795,2025-11-02T17:30:58.469578
-0.01539218920529793,0.06370602806225076,0.99785,2025-11-02T17:30:58.471258
0.05563146891428538,-0.03741760503344448,0.99775,2025-11-02T17:30:58.472884
-0.06775167925596019,-0.010207225773804495,0.99765,2025-11-02T17:30:58.474468
0.04396868818857966,0.05441279223652615,0.99755,2025-11-02T17:30:58.476035
0.004421627930180504,-0.07123164118878036,0.99745,2025-11-02T17:30:58.477625
-0.05237304010814997,0.050497942233621744,0.99735,2025-11-02T17:30:58.479237
0.07408680544388135,-0.0018928177726694026,0.99725,2025-11-02T17:30:58.480804
-0.056913890099535965,-0.04952460614419846,0.99715,2025-11-02T17:30:58.482375
0.008660989388178855,0.07626457082300975,0.99705,2025-11-02T17:30:58.483981
0.045887018800813764,-0.06312748217356492,0.99695,2025-11-02T17:30:58.485620
-0.07771933580494671,0.01580450385294961,0.99685,2025-11-02T17:30:58.487311
0.06905255317748048,0.04148713535146987,0.99675,2025-11-02T17:30:58.488957
-0.023241996754210247,-0.07841292678428226,0.99665,2025-11-02T17:30:58.490526
-0.03635916793519374,0.07460635634488717,0.99655,2025-11-02T17:30:58.492114
0.07831496176149141,-0.030889549434982778,0.99645,2025-11-02T17:30:58.493679
-0.0797101403664851,-0.030544574358719212,0.99635,2025-11-02T17:30:58.495288
0.038661224055666084,0.07740314757500272,0.99625,2025-11-02T17:30:58.496899
0.02409183546033943,-0.08428974412199845,0.99615,2025-11-02T17:30:58.498498
-0.07566350828738286,0.04646967843277122,0.99605,2025-11-02T17:30:58.500118
0.08827619030277437,0.01705613454532887,0.99595,2025-11-02T17:30:58.501741
-0.05422683937046447,-0.07309054242437814,0.99585,2025-11-02T17:30:58.503354
-0.00949895071914009,0.09160626307865254,0.99575,2025-11-02T17:30:58.504967
0.0696873071499005,-0.06184461756851083,0.99565,2025-11-02T17:30:58.506546
-0.0942230577844417,-0.0014875757962768837,0.99555,2025-11-02T17:30:58.508120
0.06923565003905377,0.06546542800341094,0.99545,2025-11-02T17:30:58.509690
-0.006905436764654365,-0.09607649266646576,0.99535,2025-11-02T17:30:58.511256
-0.060445033454008645,0.07631405788413982,0.99525,2025-11-02T17:30:58.512879
0.09712377432136059,-0.015602883117342845,0.99515,2025-11-02T17:30:58.514438
-0.08299620863087198,-0.05465461419588277,0.99505,2025-11-02T17:30:58.516008
0.024523573021589556,0.09732980975145672,0.99495,2025-11-02T17:30:58.517585
0.04813080779762703,-0.08920147331041041,0.99485,2025-11-02T17:30:58.519193
-0.09666755906219242,0.03358303924539134,0.99475,2025-11-02T17:30:58.520804
0.09485296923875444,0.04091811000757293,0.99465,2025-11-02T17:30:58.522408
-0.04269428505475083,-0.09511832380600276,0.99455,2025-11-02T17:30:58.523964
-0.03306851469749609,0.0998782800998375,0.99445,2025-11-02T17:30:58.525557
0.09267196687749872,-0.05176856242021662,0.99435,2025-11-02T17:30:58.527137
-0.1042101455022527,-0.02464108508973145,0.99425,2025-11-02T17:30:58.528736
0.06071617349742212,0.08932706071415861,0.99415,2025-11-02T17:30:58.530302
0.01570145955136182,-0.10778711271741613,0.99405,2025-11-02T17:30:58.531881
-0.08509096137235103,0.06944728787165891,0.99395,2025-11-02T17:30:58.533490
0.11055414383373245,0.00632129584740156,0.99385,2025-11-02T17:30:58.535111
-0.07787276801181267,-0.0799798068400916,0.99375,2025-11-02T17:30:58.536748
0.0034223416816499953,0.11246317209386358,0.99365,2025-11-02T17:30:58.538400
0.07401843872123838,-0.08590499536854765,0.99355,2025-11-02T17:30:58.540075
-0.11347360173034128,0.013447647018865397,0.9934499999999999,2025-11-02T17:30:58.541699
0.09345868958446557,0.06724024718243231,0.99335,2025-11-02T17:30:58.543277
-0.02366878395839972,-0.11355274618401207,0.99325,2025-11-02T17:30:58.544883
-0.05968693979444426,0.10045171336505135,0.99315,2025-11-02T17:30:58.546481
0.1126762001826277,-0.033996638251515936,0.99305,2025-11-02T17:30:58.548083
-0.10680585569294931,-0.05140823562131742,0.99295,2025-11-02T17:30:58.549679
0.04433960409156271,0.1108281417736644,0.9928500000000001,2025-11-02T17:30:58.551257
0.04246148661185722,-0.11244758625560189,0.99275,2025-11-02T17:30:58.552877
-0.10800156104502023,0.05460439828291034,0.99265,2025-11-02T17:30:58.554471
0.11730877419909387,0.03291122902454303,0.99255,2025-11-02T17:30:58.556048
-0.0646968951611659,-0.10419841292699712,0.99245,2025-11-02T17:30:58.557642
-0.022828668265260026,0.12132736461835311,0.99235,2025-11-02T17:30:58.559228
0.09942969214575395,-0.07452297511372359,0.99225,2025-11-02T17:30:58.560814
-0.12444800654459842,-0.012291101133569645,0.99215,2025-11-02T17:30:58.562403
0.08398937939324874,0.09371542908794127,0.99205,2025-11-02T17:30:58.563960
0.0013812800526947396,-0.12662262659341747,0.99195,2025-11-02T17:30:58.565525
-0.08708460603449567,0.09300456382251715,0.99185,2025-11-02T17:30:58.567148
0.12781094288813138,-0.009813275602304404,0.99175,2025-11-02T17:30:58.568743
-0.10147954395939753,-0.07957499392266802,0.99165,2025-11-02T17:30:58.570352
0.021201015469354385,0.1279809143703393,0.99155,2025-11-02T17:30:58.571952
0.07123291049552176,-0.10932872432410831,0.99145,2025-11-02T17:30:58.573562
-0.12710912114885184,0.03268713540166213,0.99135,2025-11-02T17:30:58.575178
0.11647070438888625,0.06211290139058663,0.99125,2025-11-02T17:30:58.576761
-0.04417438945813048,-0.1251810721155617,0.99115,2025-11-02T17:30:58.578352
