vx,vy,omega,timestamp
-0.0036237036036602306,0.009320207733350627,0.99995,2025-11-02T17:40:49.319284
0.015532151628464627,-0.007663534810409011,0.99985,2025-11-02T17:40:49.320945
-0.02146814398941105,-0.006249503472265545,0.99975,2025-11-02T17:40:49.322500
0.013734974404983991,0.022610351127179726,0.99965,2025-11-02T17:40:49.324018
0.005834110020006605,-0.02942381111063554,0.99955,2025-11-02T17:40:49.325538
-0.02672844194412097,0.019628751647515843,0.99945,2025-11-02T17:40:49.327078
0.03583882922336073,0.0038930476363466175,0.99935,2025-11-02T17:40:49.328606
-0.025561139964451883,-0.029087207217568304,0.99925,2025-11-02T17:40:49.330115
-0.0008517896488100051,0.04121349238288615,0.99915,2025-11-02T17:40:49.331614
0.030094646039563754,-0.031518403826231146,0.99905,2025-11-02T17:40:49.333160
-0.04571132579958756,0.003061403868154619,0.99895,2025-11-02T17:40:49.334670
0.037437911167397045,0.029951298927125954,0.99885,2025-11-02T17:40:49.336177
-0.00768746185267483,-0.049389679390168306,0.99875,2025-11-02T17:40:49.337679
-0.028779473365319067,0.0432425648269713,0.99865,2025-11-02T17:40:49.339193
0.05226416438477224,-0.012897853354779939,0.99855,2025-11-02T17:40:49.340693
-0.04885128005612327,-0.02666739463986528,0.99845,2025-11-02T17:40:49.342201
0.018579202004967755,0.05433314598712909,0.99835,2025-11-02T17:40:49.343712
0.02368796601561318,-0.054183187115960735,0.99825,2025-11-02T17:40:49.345236
-0.05558890667514108,0.024626224937299917,0.99815,2025-11-02T17:40:49.346727
0.059159743092437565,0.019907845117862456,0.99805,2025-11-02T17:40:49.348209
-0.03093826788677817,-0.056023397613550206,0.99795,2025-11-02T17:40:49.349735
-0.01539218920529793,0.06370602806225076,0.99785,2025-11-02T17:40:49.351295
0.05563146891428538,-0.03741760503344448,0.99775,2025-11-02T17:40:49.352822
-0.06775167925596019,-0.010207225773804495,0.99765,2025-11-02T17:40:49.354326
0.04396868818857966,0.05441279223652615,0.99755,2025-11-02T17:40:49.355836
0.004421627930180504,-0.07123164118878036,0.99745,2025-11-02T17:40:49.357345
-0.05237304010814997,0.050497942233621744,0.99735,2025-11-02T17:40:49.358843
0.07408680544388135,-0.0018928177726694026,0.99725,2025-11-02T17:40:49.360345
-0.056913890099535965,-0.04952460614419846,0.99715,2025-11-02T17:40:49.361861
0.008660989388178855,0.07626457082300975,0.99705,2025-11-02T17:40:49.363388
0.045887018800813764,-0.06312748217356492,0.99695,2025-11-02T17:40:49.364888
-0.07771933580494671,0.01580450385294961,0.99685,2025-11-02T17:40:49.366380
0.06905255317748048,0.04148713535146987,0.99675,2025-11-02T17:40:49.367880
-0.023241996754210247,-0.07841292678428226,0.99665,2025-11-02T17:40:49.369422
-0.03635916793519374,0.07460635634488717,0.99655,2025-11-02T17:40:49.370966
0.07831496176149141,-0.030889549434982778,0.99645,2025-11-02T17:40:49.372554
-0.0797101403664851,-0.030544574358719212,0.99635,2025-11-02T17:40:49.374098
0.038661224055666084,0.07740314757500272,0.99625,2025-11-02T17:40:49.375612
0.02409183546033943,-0.08428974412199845,0.99615,2025-11-02T17:40:49.377103
-0.07566350828738286,0.04646967843277122,0.99605,2025-11-02T17:40:49.378595
0.08827619030277437,0.01705613454532887,0.99595,2025-11-02T17:40:49.380094
-0.05422683937046447,-0.07309054242437814,0.99585,2025-11-02T17:40:49.381634
-0.00949895071914009,0.09160626307865254,0.99575,2025-11-02T17:40:49.383131
0.0696873071499005,-0.06184461756851083,0.99565,2025-11-02T17:40:49.384617
-0.0942230577844417,-0.0014875757962768837,0.99555,2025-11-02T17:40:49.386114
0.06923565003905377,0.06546542800341094,0.99545,2025-11-02T17:40:49.387613
-0.006905436764654365,-0.09607649266646576,0.99535,2025-11-02T17:40:49.389120
-0.060445033454008645,0.07631405788413982,0.99525,2025-11-02T17:40:49.390607
0.09712377432136059,-0.015602883117342845,0.99515,2025-11-02T17:40:49.392119
-0.08299620863087198,-0.05465461419588277,0.99505,2025-11-02T17:40:49.393643
0.024523573021589556,0.09732980975145672,0.99495,2025-11-02T17:40:49.395151
0.04813080779762703,-0.08920147331041041,0.99485,2025-11-02T17:40:49.396667
-0.09666755906219242,0.03358303924539134,0.99475,2025-11-02T17:40:49.398164
0.09485296923875444,0.04091811000757293,0.99465,2025-11-02T17:40:49.399687
-0.04269428505475083,-0.09511832380600276,0.99455,2025-11-02T17:40:49.401206
-0.03306851469749609,0.0998782800998375,0.99445,2025-11-02T17:40:49.402720
0.09267196687749872,-0.05176856242021662,0.99435,2025-11-02T17:40:49.404270
-0.1042101455022527,-0.02464108508973145,0.99425,2025-11-02T17:40:49.405839
0.06071617349742212,0.08932706071415861,0.99415,2025-11-02T17:40:49.407327
0.01570145955136182,-0.10778711271741613,0.99405,2025-11-02T17:40:49.408818
-0.08509096137235103,0.06944728787165891,0.99395,2025-11-02T17:40:49.410344
0.11055414383373245,0.00632129584740156,0.99385,2025-11-02T17:40:49.411837
-0.07787276801181267,-0.0799798068400916,0.99375,2025-11-02T17:40:49.413343
0.0034223416816499953,0.11246317209386358,0.99365,2025-11-02T17:40:49.414829
0.07401843872123838,-0.08590499536854765,0.99355,2025-11-02T17:40:49.416338
-0.11347360173034128,0.013447647018865397,0.9934499999999999,2025-11-02T17:40:49.417823
0.09345868958446557,0.06724024718243231,0.99335,2025-11-02T17:40:49.419373
-0.02366878395839972,-0.11355274618401207,0.99325,2025-11-02T17:40:49.420921
-0.05968693979444426,0.10045171336505135,0.99315,2025-11-02T17:40:49.422494
0.1126762001826277,-0.033996638251515936,0.99305,2025-11-02T17:40:49.424010
-0.10680585569294931,-0.05140823562131742,0.99295,2025-11-02T17:40:49.425518
0.04433960409156271,0.1108281417736644,0.9928500000000001,2025-11-02T17:40:49.427026
0.04246148661185722,-0.11244758625560189,0.99275,2025-11-02T17:40:49.428542
-0.10800156104502023,0.05460439828291034,0.99265,2025-11-02T17:40:49.430041
0.11730877419909387,0.03291122902454303,0.99255,2025-11-02T17:40:49.431606
-0.0646968951611659,-0.10419841292699712,0.99245,2025-11-02T17:40:49.433100
-0.022828668265260026,0.12132736461835311,0.99235,2025-11-02T17:40:49.434602
0.09942969214575395,-0.07452297511372359,0.99225,2025-11-02T17:40:49.436113
-0.12444800654459842,-0.012291101133569645,0.99215,2025-11-02T17:40:49.437627
0.08398937939324874,0.09371542908794127,0.99205,2025-11-02T17:40:49.439120
0.0013812800526947396,-0.12662262659341747,0.99195,2025-11-02T17:40:49.440626
-0.08708460603449567,0.09300456382251715,0.99185,2025-11-02T17:40:49.442117
0.12781094288813138,-0.009813275602304404,0.99175,2025-11-02T17:40:49.443638
-0.10147954395939753,-0.07957499392266802,0.99165,2025-11-02T17:40:49.445134
0.021201015469354385,0.1279809143703393,0.99155,2025-11-02T17:40:49.446621
0.07123291049552176,-0.10932872432410831,0.99145,2025-11-02T17:40:49.448113
-0.12710912114885184,0.03268713540166213,0.99135,2025-11-02T17:40:49.449617
0.11647070438888625,0.06211290139058663,0.99125,2025-11-02T17:40:49.451106
-0.04417438945813048,-0.1251810721155617,0.99115,2025-11-02T17:40:49.452592
-0.05227734639980116,0.12282905419075417,0.99105,2025-11-02T17:40:49.454109
0.12219143666769564,-0.05556392989237295,0.99095,2025-11-02T17:40:49.455629
-0.12833305265082048,-0.04179599379512011,0.99085,2025-11-02T17:40:49.457105
0.06675616806945407,0.1181441980153184,0.99075,2025-11-02T17:40:49.458593
0.03074542625354862,-0.13291838196610561,0.99065,2025-11-02T17:40:49.460099
-0.11305272621598743,0.0776516490174736,0.99055,2025-11-02T17:40:49.461608
0.13652777178066236,0.0192084625258576,0.99045,2025-11-02T17:40:49.463130
-0.08815193216156259,-0.1069397697593527,0.99035,2025-11-02T17:40:49.464675
-0.007273499570522045,0.1391115872384385,0.99025,2025-11-02T17:40:49.466169
0.09983736521825619,-0.09816047069098935,0.99015,2025-11-02T17:40:49.467655
-0.14062835546810823,0.004966199586748696,0.99005,2025-11-02T17:40:49.469153
0.10758348197851553,0.09178666518279459,0.98995,2025-11-02T17:40:49.470698
-0.017413266511771722,-0.14104522554624102,0.98985,2025-11-02T17:40:49.472233
-0.08283768539537176,0.11633080150303005,0.98975,2025-11-02T17:40:49.473717
0.14033835752556828,-0.02996703033378033,0.98965,2025-11-02T17:40:49.475265
-0.12431671282396589,-0.07304897270080885,0.98955,2025-11-02T17:40:49.476800
0.04252435642777607,0.1384932366955273,0.98945,2025-11-02T17:40:49.478279
0.062487196111298327,-0.13146074631671703,0.98935,2025-11-02T17:40:49.479836
-0.1355049098577533,0.054980513861205636,0.98925,2025-11-02T17:40:49.481347
0.13768843960210903,0.05122666395478461,0.98915,2025-11-02T17:40:49.482866
-0.06723006437298838,-0.13137814104486284,0.98905,2025-11-02T17:40:49.484397
-0.03934877072266693,0.1429320528874297,0.98895,2025-11-02T17:40:49.485891
0.1261274847812174,-0.07916776542737423,0.98885,2025-11-02T17:40:49.487395
-0.14713123278037576,-0.026941377851306115,0.98875,2025-11-02T17:40:49.488895
0.09068947972099708,0.11977727567420626,0.98865,2025-11-02T17:40:49.490394
0.014098133258581986,-0.15023361853667502,0.98855,2025-11-02T17:40:49.491894
-0.11236153382748947,0.10169308342229494,0.98845,2025-11-02T17:40:49.493418
0.15219538515494194,0.0009177350047619749,0.98835,2025-11-02T17:40:49.494920
